,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice
1637,528110020,2674,610000,Dwelling_20,RL,105,13693,2,0,4,Lvl,4,Inside,3,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472,5,3,PConc,5,3,4,6,2288,1,0,342,2630,GasA,5,Y,SBrkr,2674,0,0,2,0,2,1,2,1,5,8,8,2,4,Attchd,2007,Fin,3,762,3,3,3,360,50,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,WD ,Normal,FALSE,FALSE,TRUE,1,Traditional,2,2.5,4.5,2,FALSE,13.32121424
1638,532351050,984,128000,Dwelling_20,RL,70,9100,2,0,4,Lvl,4,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,4,1,4,53,5,799,132,984,GasA,3,Y,SBrkr,984,0,0,1,0,1,0,3,1,3,5,8,1,3,Attchd,1963,RFn,1,384,3,3,3,145,56,0,0,0,0,0,MnPrv,Shed,400,August,Yr_2008,WD ,Normal,FALSE,TRUE,FALSE,1,Traditional,1,1,2,45,FALSE,11.75978554
1639,527328010,1102,169000,Dwelling_85,RL,74,10464,2,0,3,Lvl,4,FR3,3,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,3,3,CBlock,4,3,3,6,850,1,0,138,988,GasA,3,Y,SBrkr,1102,0,0,1,0,1,0,2,1,3,5,8,1,3,Attchd,1980,RFn,2,582,3,3,3,140,22,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1.5,Split,1,1,2,26,FALSE,12.03765399
1640,902201090,1174,135000,Dwelling_50,RM,120,9000,2,0,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,3,2,1,4,130,1,0,550,680,GasA,5,Y,SBrkr,680,494,0,0,0,1,0,2,1,4,6,8,1,4,Detchd,2000,Unf,2,576,3,3,3,116,26,40,0,0,0,0,MnPrv,NoMisc,0,June,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,1,TRUE,11.81303006
1641,534127270,1416,179900,Dwelling_60,RL,90,11700,2,0,4,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420,3,3,CBlock,3,3,1,5,404,1,0,304,708,GasA,4,Y,SBrkr,708,708,0,0,0,2,1,3,1,3,7,8,1,3,Attchd,1968,RFn,2,776,3,3,3,0,169,0,0,119,0,0,NoFence,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,38,FALSE,12.10015642
1642,531379050,2122,220000,Dwelling_60,RL,43,11492,2,0,3,Lvl,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,4,3,PConc,4,3,1,6,637,1,0,276,913,GasA,5,Y,SBrkr,913,1209,0,1,0,2,1,4,1,4,8,8,1,3,Attchd,1997,RFn,2,559,3,3,3,0,74,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,12,TRUE,12.30138283
1643,907135080,1097,147900,Dwelling_20,RL,70,16561,2,0,2,Low,4,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,5,549,1,0,548,1097,GasA,5,Y,SBrkr,1097,0,0,1,0,1,1,3,1,3,6,8,0,0,Attchd,1996,Unf,1,242,3,3,3,306,0,0,0,0,0,0,GdPrv,NoMisc,0,July,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,11,FALSE,11.90429165
1644,908152280,1090,157000,Dwelling_20,RL,60,7024,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,5,4,1,5,980,1,0,110,1090,GasA,4,Y,SBrkr,1090,0,0,1,0,1,1,2,1,3,5,8,0,0,Attchd,2005,Fin,2,450,3,3,3,0,49,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,1,TRUE,11.96400108
1645,905106150,894,129000,Dwelling_20,RL,109,8724,2,0,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,4,3,1,4,492,1,0,402,894,GasA,4,Y,SBrkr,894,0,0,0,0,1,0,3,1,3,5,8,1,1,Attchd,1968,Fin,2,450,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,39,FALSE,11.76756768
1646,527454050,1322,147000,Dwelling_160,RL,24,2308,2,0,4,Lvl,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0,3,3,CBlock,3,3,1,5,257,3,495,103,855,GasA,3,Y,SBrkr,855,467,0,0,1,2,1,3,1,3,6,8,1,2,Attchd,1974,Unf,2,440,3,3,3,260,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,0.5,2.5,3,35,FALSE,11.89818787
1647,923276260,883,149000,Dwelling_85,RL,70,7669,2,0,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0,3,3,PConc,4,3,3,6,718,2,110,0,828,GasA,3,Y,SBrkr,883,0,0,1,0,1,0,2,1,3,5,8,1,2,Detchd,1998,Unf,2,698,3,3,3,100,32,0,0,0,0,0,GdPrv,NoMisc,0,June,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Split,1,1,2,16,TRUE,11.91170158
1648,533223010,1452,183900,Dwelling_160,FV,35,3735,2,0,4,Lvl,4,FR3,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218,4,3,PConc,4,3,1,6,450,1,0,241,691,GasA,5,Y,SBrkr,713,739,0,1,0,2,1,3,1,4,6,8,0,0,Detchd,1999,Unf,2,506,3,3,3,0,34,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2006,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,1,2.5,3.5,7,FALSE,12.12214741
1649,534475170,1977,165000,Dwelling_60,RL,100,9500,2,0,4,Lvl,4,Corner,3,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272,3,3,CBlock,3,3,1,3,442,1,0,374,816,GasA,3,Y,SBrkr,1127,850,0,0,1,1,1,4,1,3,9,8,1,3,Attchd,1964,RFn,2,540,3,3,3,0,52,0,0,0,0,0,GdPrv,NoMisc,0,June,Yr_2007,WD ,Normal,FALSE,TRUE,FALSE,2,Traditional,0.5,1.5,2,29,TRUE,12.01370075
1650,533212020,1200,149500,Dwelling_160,FV,24,2544,2,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,3,1,6,368,5,42,190,600,GasA,5,Y,SBrkr,600,600,0,1,0,2,1,2,1,4,4,8,0,0,Detchd,2004,RFn,2,480,3,3,3,0,172,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2010,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,1,2.5,3.5,5,TRUE,11.91505167
1651,535180020,1124,153000,Dwelling_20,RL,72,10152,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,3,4,914,1,0,210,1124,GasA,5,Y,SBrkr,1124,0,0,1,0,1,0,3,1,3,6,8,1,3,Attchd,1956,Fin,1,353,3,3,3,0,211,180,0,142,0,0,NoFence,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,12,TRUE,11.9381932
1652,527403120,858,88000,Dwelling_20,RL,74,8125,2,0,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,4,614,1,0,244,858,GasA,3,Y,SBrkr,858,0,0,0,0,1,0,3,1,3,5,8,0,0,NoGarage,1971,NoGarage,0,0,0,0,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,35,FALSE,11.38509209
1653,528376010,2538,330000,Dwelling_60,RL,82,9044,2,0,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526,4,4,PConc,4,3,1,6,1225,1,0,100,1325,GasA,5,Y,SBrkr,1335,1203,0,0,0,2,1,4,1,4,8,8,1,3,Attchd,1996,RFn,3,933,3,3,3,198,92,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,10,TRUE,12.70684793
1654,527252050,1612,319900,Dwelling_120,RL,61,8035,2,0,3,HLS,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165,4,3,PConc,5,3,4,6,797,1,0,815,1612,GasA,5,Y,SBrkr,1612,0,0,1,0,2,0,2,1,5,6,8,1,4,Attchd,2006,Fin,2,556,3,3,3,0,164,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,1,2,3,1,FALSE,12.67576373
1655,533221100,1525,177000,Dwelling_160,FV,66,2117,2,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,4,3,PConc,4,3,1,6,436,1,0,320,756,GasA,5,Y,SBrkr,769,756,0,0,0,2,1,3,1,4,5,8,1,3,Detchd,2000,Unf,2,440,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,0,2.5,2.5,7,FALSE,12.08390501
1656,528250060,1509,180000,Dwelling_60,RL,63,7875,2,0,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,783,783,GasA,5,Y,SBrkr,807,702,0,0,0,2,1,3,1,4,8,8,1,4,Attchd,2003,Fin,2,393,3,3,3,0,75,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,3,FALSE,12.10071213
1657,535378120,1078,125000,Dwelling_30,RL,60,10230,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,1054,1054,GasA,5,Y,SBrkr,1078,0,0,0,0,1,0,3,1,5,6,8,0,0,Detchd,1987,Unf,1,264,3,3,1,0,0,0,0,112,0,0,GdWo,NoMisc,0,December,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,59,TRUE,11.73606902
1658,903427090,1666,161000,Dwelling_70,RM,66,5100,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0,3,4,PConc,3,3,1,1,0,1,0,588,588,GasA,2,Y,SBrkr,833,833,0,0,0,1,0,3,1,4,7,8,1,4,Detchd,1925,Unf,1,228,3,3,3,192,63,0,0,0,0,0,MnPrv,NoMisc,0,June,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,1,1,12,TRUE,11.98915964
1659,528488120,1266,176000,Dwelling_20,FV,62,7500,2,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,1257,1257,GasA,5,Y,SBrkr,1266,0,0,0,0,2,0,3,1,4,6,8,1,3,Attchd,2005,Unf,2,453,3,3,3,38,144,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2,2,1,FALSE,12.07823927
1660,910206110,912,99500,Dwelling_30,RM,60,7392,2,0,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,520,520,GasA,3,Y,FuseA,912,0,0,0,0,1,0,2,1,3,5,8,0,0,Detchd,1934,RFn,1,360,3,3,3,0,90,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,13,TRUE,11.50791292
1661,905107110,1373,160250,Dwelling_90,RL,74,7424,2,0,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,4,3,3,6,1319,1,0,0,1319,GasA,3,Y,SBrkr,1373,0,0,1,0,1,0,3,1,3,5,8,2,3,Attchd,1978,Fin,2,591,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,2,Duplex,1,1,2,32,FALSE,11.98449037
1662,902401030,1616,152000,Dwelling_40,RM,40,5400,2,2,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,3,2,2,370,1,0,779,1149,GasA,4,Y,FuseA,1149,467,0,0,0,2,0,3,1,4,5,8,0,0,Detchd,1926,Unf,1,216,3,3,3,0,0,183,0,0,0,0,NoFence,NoMisc,0,October,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2,2,3,TRUE,11.9316358
1663,527106150,1638,192000,Dwelling_60,RL,59,9042,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,4,6,828,1,0,115,943,GasA,4,Y,SBrkr,943,695,0,1,0,2,1,3,1,3,7,8,2,3,Attchd,1998,Fin,2,472,3,3,3,100,38,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,10,FALSE,12.16525065
1664,534430090,932,124000,Dwelling_20,RL,57,8280,2,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,1,1,0,1,0,932,932,GasA,5,Y,FuseA,932,0,0,0,0,1,0,2,1,4,4,8,1,4,Attchd,1950,Unf,1,306,3,3,3,0,0,214,0,0,0,0,GdPrv,NoMisc,0,November,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,57,FALSE,11.72803684
1665,923225150,1304,115000,Dwelling_160,RM,66,2665,2,0,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,PConc,4,3,2,1,0,1,0,264,264,GasA,3,Y,SBrkr,616,688,0,0,0,1,1,3,1,3,4,8,1,4,BuiltIn,1976,Fin,1,336,3,3,3,141,24,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2008,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,0,1.5,1.5,32,FALSE,11.65268741
1666,909475230,2726,315000,Dwelling_20,RL,70,18044,2,0,3,HLS,4,CulDSac,3,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,0,4,3,CBlock,4,3,1,1,0,1,0,279,279,GasA,4,Y,SBrkr,2726,0,0,0,0,2,1,2,1,4,6,8,1,4,Attchd,1986,Fin,2,691,4,4,3,216,64,169,0,0,228,4,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2.5,2.5,21,FALSE,12.66032792
1667,908152060,1044,133500,Dwelling_80,RL,65,6285,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0,3,2,CBlock,3,3,3,6,504,1,0,456,960,GasA,3,Y,SBrkr,1044,0,0,1,0,1,0,3,1,3,7,8,1,2,Detchd,1976,Unf,2,528,3,2,3,228,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Split,1,1,2,31,FALSE,11.80185676
1668,905426200,1074,144500,Dwelling_20,RL,65,11479,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,1987,Gable,CompShg,Wd Sdng,Plywood,None,0,3,3,CBlock,3,3,1,6,104,3,387,172,663,GasA,5,Y,SBrkr,1074,0,0,1,0,1,0,3,1,4,6,8,1,3,Attchd,1987,Unf,1,467,3,3,3,0,52,52,0,0,0,0,MnPrv,NoMisc,0,June,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,23,TRUE,11.88103479
1669,909103020,1273,121000,Dwelling_50,RL,76,11388,2,0,4,Low,4,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1910,1993,Gable,CompShg,VinylSd,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,616,616,GasA,3,N,SBrkr,1055,218,0,0,0,1,0,3,1,4,5,6,0,0,Detchd,1910,Unf,1,275,3,2,1,212,0,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,13,TRUE,11.70354582
1670,902330040,1742,168000,Dwelling_70,RM,121,17671,2,1,4,Lvl,4,Corner,3,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,4,BrkTil,3,3,1,4,216,1,0,700,916,GasA,4,Y,SBrkr,916,826,0,0,0,1,1,4,1,4,8,8,1,4,Attchd,1925,Unf,2,424,3,3,2,0,169,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2009,WD ,Normal,FALSE,TRUE,FALSE,2,Traditional,0,1.5,1.5,23,TRUE,12.03171926
1671,908152035,1149,127000,Dwelling_20,RL,80,10682,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,1971,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,6,399,1,0,615,1014,GasA,3,Y,SBrkr,1149,0,0,1,0,1,0,3,1,3,7,7,0,0,2Types,1968,Fin,1,544,3,3,3,0,240,0,0,0,0,0,MnPrv,NoMisc,0,July,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,38,TRUE,11.75194237
1672,528292040,1675,181000,Dwelling_60,RL,92,24682,2,0,1,Lvl,4,CulDSac,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,841,841,GasA,5,Y,SBrkr,892,783,0,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,1999,Fin,2,502,3,3,3,0,103,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,FALSE,TRUE,FALSE,2,Traditional,0,2.5,2.5,10,FALSE,12.10625231
1673,534276010,864,129900,Dwelling_20,RL,70,9100,2,0,4,Lvl,4,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,4,521,2,174,169,864,GasA,3,Y,SBrkr,864,0,0,1,0,1,0,3,1,3,5,8,0,0,Detchd,1964,Unf,2,624,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,48,FALSE,11.7745202
1674,534175010,1680,136905,Dwelling_90,RL,74,11500,2,0,3,Lvl,4,Corner,3,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,3,3,CBlock,3,3,1,1,0,1,0,1680,1680,GasA,2,Y,SBrkr,1680,0,0,0,0,2,0,4,2,3,8,8,0,0,Detchd,1976,Unf,2,528,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,FALSE,TRUE,FALSE,2,Duplex,0,2,2,31,FALSE,11.82704253
1675,909252150,1098,148500,Dwelling_70,RL,63,4000,2,0,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,4,3,1,6,246,1,0,285,531,GasA,3,Y,SBrkr,567,531,0,1,0,1,0,2,1,3,5,8,1,4,Detchd,1930,Unf,1,216,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,June,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,1,2,12,TRUE,11.90834024
1676,905228020,998,89500,Dwelling_20,RL,66,9000,2,0,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,4,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,N,FuseA,998,0,0,0,0,1,0,3,1,3,5,6,0,0,2Types,1952,Unf,2,460,2,3,3,0,0,140,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,57,TRUE,11.4019939
1677,535180100,1080,136000,Dwelling_20,RL,75,9464,2,0,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135,3,4,CBlock,3,3,1,4,570,1,0,510,1080,GasA,4,Y,SBrkr,1080,0,0,0,0,1,0,3,1,3,5,8,0,0,Attchd,1958,Unf,1,288,3,3,3,0,0,0,0,130,0,0,NoFence,NoMisc,0,June,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,50,FALSE,11.82041016
1678,923252080,845,129500,Dwelling_20,RL,69,7599,2,0,4,Lvl,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,3,1,5,565,1,0,280,845,GasA,3,Y,SBrkr,845,0,0,1,0,1,0,2,1,3,4,8,0,0,Detchd,1987,Unf,2,360,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,1,TRUE,11.77143616
1679,906392100,1734,260000,Dwelling_20,RL,78,11645,2,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,3,6,1300,1,0,434,1734,GasA,5,Y,SBrkr,1734,0,0,1,0,2,0,3,1,4,7,8,0,0,Attchd,2005,Fin,2,660,3,3,3,160,24,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,2,3,1,FALSE,12.46843691
1680,907194010,1840,230000,Dwelling_60,RL,79,12420,2,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,666,1,0,278,944,GasA,5,Y,SBrkr,944,896,0,1,0,2,1,3,1,4,6,8,0,0,Attchd,2001,RFn,2,622,3,3,3,0,45,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,8,FALSE,12.34583459
1681,535402100,1146,165000,Dwelling_80,RL,83,10184,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379,3,3,CBlock,3,3,3,5,580,1,0,503,1083,GasA,3,Y,SBrkr,1146,0,0,0,1,1,0,3,1,3,6,8,1,4,Attchd,1963,Unf,1,294,3,3,3,345,75,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Split,0.5,1,1.5,43,FALSE,12.01370075
1682,902329070,1368,114504,Dwelling_70,RM,60,3600,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,1,0,1,0,684,684,GasA,5,N,FuseA,684,684,0,0,0,1,0,3,1,3,7,8,0,0,Detchd,1930,Unf,1,216,3,2,1,0,158,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,1,1,13,TRUE,11.64836504
